facility_id,project_family,project_name,project_division,project_unit,project_subunit,project_path,membership_role,assignment_confidence,evidence_rule_id,evidence_url,project_key,project_id
CVY_00049B8E,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_001F8FA8,Local/regional public,Fresno Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Fresno Irrigation District|||,PRJ_3338F459
CVY_004C73AE,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0092AF31,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0167BFA9,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,San Luis Drain,West San Joaquin Division > San Luis Unit > San Luis Drain,facility,authoritative_crosswalk,CVP_SAN_LUIS_DRAIN,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|San Luis Drain,PRJ_1F6339EE
CVY_01A703CC,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_01E6DCF2,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_01F93789,SWP,State Water Project,California Aqueduct,West Branch,,California Aqueduct > West Branch,facility,authoritative_crosswalk,SWP_WEST_BRANCH,,SWP|State Water Project|California Aqueduct|West Branch|,PRJ_6A61062F
CVY_023742FB,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_02BE0F98,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_02C0B6D8,Other Reclamation,Solano Project,,Putah South Canal system,,Putah South Canal system,facility,authoritative_crosswalk,BOR_SOLANO,https://www.usbr.gov/projects/index.php?id=421,Other Reclamation|Solano Project||Putah South Canal system|,PRJ_055E9D4D
CVY_031FE24C,Other Reclamation,Boulder Canyon Project,,All-American Canal system,,All-American Canal system,facility,authoritative_crosswalk,BOR_BOULDER,https://www.usbr.gov/lc/region/programs/bcp.html,Other Reclamation|Boulder Canyon Project||All-American Canal system|,PRJ_05ED4047
CVY_03678E60,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_039DD70F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_03A29A2E,Local/regional public,Anderson-Cottonwood Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Anderson-Cottonwood Irrigation District|||,PRJ_1A67BE18
CVY_03AE5904,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_03DDB527,Local/regional public,Westlands Water District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Westlands Water District conveyance system|||,PRJ_66301D9A
CVY_03E6A686,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_03EECDC1,Local/regional public,Hetch Hetchy Regional Water System,,Bay Division Pipelines,,Bay Division Pipelines,facility,reviewed,LOCAL_HETCH_HETCHY,,Local/regional public|Hetch Hetchy Regional Water System||Bay Division Pipelines|,PRJ_2549EC30
CVY_03EF0B1D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_040635D8,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0438E8F2,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_043B4F94,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_048110EF,Local/regional public,South San Joaquin Irrigation District system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|South San Joaquin Irrigation District system|||,PRJ_215CCADB
CVY_04CF4069,Local/regional public,Shafter-Wasco Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Shafter-Wasco Irrigation District conveyance system|||,PRJ_131FA1D1
CVY_04D47F32,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_04E8ED29,Local/regional public,Fresno Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Fresno Irrigation District|||,PRJ_3338F459
CVY_05028EEA,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_053D77D4,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0555A924,Other Reclamation,Reclamation project (unit unassigned),,,,,facility,needs_project_crosswalk,RECLAMATION_UNASSIGNED_FALLBACK,,Other Reclamation|Reclamation project (unit unassigned)|||,PRJ_03E91FED
CVY_0559E8DD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0586FC82,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_060E9824,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_060E9825,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_060E9826,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_060E9827,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_060E9829,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_06200379,CVP,Central Valley Project,,San Luis Unit,,San Luis Unit,joint_use,reviewed,DECISION_LEDGER_SEED,,CVP|Central Valley Project||San Luis Unit|,PRJ_4061188B
CVY_06200379,SWP,State Water Project,,California Aqueduct,,California Aqueduct,joint_use,reviewed,DECISION_LEDGER_SEED,,SWP|State Water Project||California Aqueduct|,PRJ_2A4546F2
CVY_06200379,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,San Luis Canal,West San Joaquin Division > San Luis Unit > San Luis Canal,joint_use,authoritative_crosswalk,CVP_SAN_LUIS_CANAL,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|San Luis Canal,PRJ_3FD82257
CVY_06200379,SWP,State Water Project,California Aqueduct,San Luis Field Division,San Luis Canal,California Aqueduct > San Luis Field Division > San Luis Canal,joint_use,authoritative_crosswalk,SWP_SAN_LUIS_CANAL,https://www.usbr.gov/projects/index.php?id=427,SWP|State Water Project|California Aqueduct|San Luis Field Division|San Luis Canal,PRJ_3A6088A2
CVY_0691119C,CVP,Central Valley Project,West San Joaquin Division,San Luis Unit,Coalinga Canal,West San Joaquin Division > San Luis Unit > Coalinga Canal,facility,authoritative_crosswalk,CVP_SAN_LUIS_COALINGA,https://www.usbr.gov/projects/index.php?id=427,CVP|Central Valley Project|West San Joaquin Division|San Luis Unit|Coalinga Canal,PRJ_1F30458B
CVY_06BDB468,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_06F08357,Local/regional public,Contra Costa Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Contra Costa Water District|||,PRJ_5194B935
CVY_072D51A1,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_075A73D5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_07920BA7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_079295DA,Local/regional public,Local/regional public system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Local/regional public system|||,PRJ_33C45DD5
CVY_07B16018,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_081FEFDF,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_085CA587,SWP,State Water Project,Oroville Division,Oroville-Thermalito Complex,,Oroville Division > Oroville-Thermalito Complex,facility,authoritative_crosswalk,SWP_OROVILLE,,SWP|State Water Project|Oroville Division|Oroville-Thermalito Complex|,PRJ_4E166C49
CVY_0875DDAA,CVP,Central Valley Project,Delta Division,Contra Costa Canal,,Delta Division > Contra Costa Canal,facility,authoritative_crosswalk,CVP_DELTA_CCC,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division|Contra Costa Canal|,PRJ_61C7C8A7
CVY_089467F7,Other Reclamation,Cachuma Project,,South Coast conveyance system,,South Coast conveyance system,facility,authoritative_crosswalk,BOR_CACHUMA,https://www.usbr.gov/projects/index.php?id=336,Other Reclamation|Cachuma Project||South Coast conveyance system|,PRJ_10852A82
CVY_090F0857,Local/regional public,Metropolitan Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Metropolitan Water District|||,PRJ_3DFDEE1C
CVY_093335EA,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_09CE51FD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0A1DC592,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0AA55CAA,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0AD82066,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
CVY_0B1B6B1E,Local/regional public,Central California Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Central California Irrigation District|||,PRJ_293FE57F
CVY_0B6045ED,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_0B91E68B,Local/regional public,Merced Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Merced Irrigation District|||,PRJ_68D0A222
CVY_0BBBC458,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0BBE0266,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0BDD000D,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_0C5215FD,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0CAFF254,Local/regional public,Local; City of San Francisco,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Local; City of San Francisco|||,PRJ_2DBDCCA8
CVY_0D2CEDFF,Local/regional public,Fresno Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Fresno Irrigation District|||,PRJ_3338F459
CVY_0D2EC9C0,Local/regional public,Turlock Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Turlock Irrigation District|||,PRJ_7EFEE2C1
CVY_0D472519,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0D608CD5,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0D8860BF,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0DBA473B,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0E0EE5E3,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0E2A3849,Other Reclamation,Klamath Project,,,,,facility,authoritative_crosswalk,BOR_KLAMATH,https://www.usbr.gov/projects/index.php?id=470,Other Reclamation|Klamath Project|||,PRJ_79BDE48C
CVY_0E80956D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0EBAA903,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0ED1C9C7,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0F33614D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0F572C69,Local/regional public,Oakdale Irrigation District system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Oakdale Irrigation District system|||,PRJ_53890A31
CVY_0F870F5F,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_0F89C562,Local/regional public,Local; Glenn Colusa Irrigation District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Local; Glenn Colusa Irrigation District|||,PRJ_77510FC0
CVY_0F999C94,Local/regional public,Briggs-West Gridley Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Briggs-West Gridley Irrigation District conveyance system|||,PRJ_5A08500E
CVY_0FFAA7B8,CVP,Central Valley Project,Delta Division,Contra Costa Canal,,Delta Division > Contra Costa Canal,facility,authoritative_crosswalk,CVP_DELTA_CCC,https://www.usbr.gov/projects/index.php?id=477,CVP|Central Valley Project|Delta Division|Contra Costa Canal|,PRJ_61C7C8A7
CVY_100B882F,Local/regional public,Metropolitan Water District,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Metropolitan Water District|||,PRJ_3DFDEE1C
CVY_10153E24,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_1057970D,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_10696E33,Unknown/unassigned,Unassigned,,,,,facility,unassigned,UNASSIGNED_FALLBACK,,Unknown/unassigned|Unassigned|||,PRJ_070B8008
CVY_10C7D7BE,Local/regional public,Glenn-Colusa Irrigation District conveyance system,,,,,facility,provisional,LOCAL_FALLBACK,,Local/regional public|Glenn-Colusa Irrigation District conveyance system|||,PRJ_116F9B5B
