source_layer,source_layer_url,source_service_url,source_objectid,source_globalid,component_id,wilderness_id,source_semantic_id,source_nlcs_id,source_name,standardized_name,casefile_no,managing_agency_code,managing_agency,co_managing_agencies,local_managing_unit,local_unit_url,blm_role,blm_role_summary,blm_office,blm_office_url,blm_managed_component,geographic_state,counties,source_gis_acres,calculated_acres,acreage_difference_acres,acreage_difference_pct,component_description,geometry_type,source_crs,geometry_caveat,source_designation_date,source_public_law_code,source_has_blm_lands,source_sma_id,source_sma_label,source_shape_length,source_shape_area_m2,source_modify_date,source_feature_count_at_build,source_dataset_modified,source_download_url,last_verified,brim_snapshot_representation_status,brim_snapshot_component_id,brim_snapshot_globalid,brim_snapshot_same_globalid,brim_snapshot_calculated_geometry_acres,brim_snapshot_geometry_valid,brim_snapshot_export_date,brim_snapshot_notes,snapshot_comparison_verified_on
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1815,{9ECA5906-2E51-4EBB-B4AC-0A9A7029BCCA},blmca-9eca5906-2e51-4ebb-b4ac-0a9a7029bcca,fw-1667,1667,NLCS000136,Jacumba Wilderness,Jacumba Wilderness,CACA   035087,6,BLM,BLM,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,sole_manager,Sole managing agency represented in the BLM California source.,El Centro Field Office,https://www.blm.gov/office/el-centro-field-office,True,CA,,33219.0,33219.583,0.583,0.0018,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,61467.717819,134434884.107,2018-07-07,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-9eca5906-2e51-4ebb-b4ac-0a9a7029bcca,{9ECA5906-2E51-4EBB-B4AC-0A9A7029BCCA},True,33219.583,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1947,{6818BF46-5E95-4B50-A394-6B28F6F5F26F},blmca-6818bf46-5e95-4b50-a394-6b28f6f5f26f,fw-1687,1687,,Jennie Lakes Wilderness,Jennie Lakes Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,10510.0,10509.794,-0.206,-0.002,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,34775.773451,42531627.495,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-6818bf46-5e95-4b50-a394-6b28f6f5f26f,{6818BF46-5E95-4B50-A394-6B28F6F5F26F},True,10509.794,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2006,{E250BE9E-0877-4CEC-9C18-B0CCF765FFB5},blmca-e250be9e-0877-4cec-9c18-b0ccf765ffb5,fw-1704,1704,,John Krebs Wilderness,John Krebs Wilderness,UNK,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,39825.0,39825.294,0.294,0.0007,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,NO,2012,NPS,97392.560606,161167248.261,2015-12-16,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-e250be9e-0877-4cec-9c18-b0ccf765ffb5,{E250BE9E-0877-4CEC-9C18-B0CCF765FFB5},True,39825.294,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1977,{2FAA1734-754A-4207-A1D4-AB818CA30EAD},blmca-2faa1734-754a-4207-a1d4-ab818ca30ead,fw-1706,1706,,John Muir Wilderness,John Muir Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,582801.0,582803.113,2.113,0.0004,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1984-09-28,2.0,NO,915,USFS,772215.91494,2358520522.427,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-2faa1734-754a-4207-a1d4-ab818ca30ead,{2FAA1734-754A-4207-A1D4-AB818CA30EAD},True,582803.113,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1978,{977B6B1D-FB87-4E48-A8EE-0A9A273CC0FC},blmca-977b6b1d-fb87-4e48-a8ee-0a9a273cc0fc,fw-1706,1706,,John Muir Wilderness,John Muir Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,70489.0,70489.169,0.169,0.0002,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,NO,915,USFS,534346.898264,285259544.663,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-977b6b1d-fb87-4e48-a8ee-0a9a273cc0fc,{977B6B1D-FB87-4E48-A8EE-0A9A273CC0FC},True,70489.169,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1964,{314078D1-D9C7-4780-9FE5-2B7641710BC1},blmca-314078d1-d9c7-4780-9fe5-2b7641710bc1,fw-1720,1720,,Joshua Tree Wilderness,Joshua Tree Wilderness,,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,36696.0,36696.523,0.523,0.0014,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2009-03-30,20.0,NO,2012,NPS,129684.479578,148505560.75,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-314078d1-d9c7-4780-9fe5-2b7641710bc1,{314078D1-D9C7-4780-9FE5-2B7641710BC1},True,36696.523,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1962,{9DE422F1-7CB1-4177-9BC2-994AFDEBD80F},blmca-9de422f1-7cb1-4177-9bc2-994afdebd80f,fw-1720,1720,,Joshua Tree Wilderness,Joshua Tree Wilderness,,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,133397.0,133397.834,0.834,0.0006,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,NO,2012,NPS,262844.332117,539841881.048,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid_geometry_review,blmca-9de422f1-7cb1-4177-9bc2-994afdebd80f,{9DE422F1-7CB1-4177-9BC2-994AFDEBD80F},True,133386.73,True,2026-04-23,"Same GlobalID and stable core attributes, but the shapefile-calculated area differs from the current service Shape_Area by +11.104 acres. Treat as export/geometry-representation QA until geometry is replaced or reviewed.",2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1963,{B28B2DD7-F0F4-495C-86C2-BCBE47D2C411},blmca-b28b2dd7-f0f4-495c-86c2-bcbe47d2c411,fw-1720,1720,,Joshua Tree Wilderness,Joshua Tree Wilderness,,5,NPS,NPS,,,no_identified_management_role,,,,False,CA,,421907.0,421908.937,1.937,0.0005,NPS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1976-10-20,19.0,NO,2012,NPS,785810.488712,1707404892.119,2016-05-20,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-b28b2dd7-f0f4-495c-86c2-bcbe47d2c411,{B28B2DD7-F0F4-495C-86C2-BCBE47D2C411},True,421908.937,False,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1935,{67CFA36B-E619-46A9-AB86-15C31B9BCF60},blmca-67cfa36b-e619-46a9-ab86-15c31b9bcf60,fw-1734,1734,,Kaiser Wilderness,Kaiser Wilderness,,8,USFS,USFS,,,no_identified_management_role,,,,False,CA,,21988.0,21987.721,-0.279,-0.0013,USFS-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1976-10-18,8.0,NO,915,USFS,55020.549702,88981150.846,2015-11-12,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-67cfa36b-e619-46a9-ab86-15c31b9bcf60,{67CFA36B-E619-46A9-AB86-15C31B9BCF60},True,21987.721,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1842,{1EA2A983-E12C-4EF8-A488-BE4895C598D4},blmca-1ea2a983-e12c-4ef8-a488-be4895c598d4,fw-1763,1763,NLCS000163,Kelso Dunes Wilderness,Kelso Dunes Wilderness,CACA   035088,6,BLM,BLM,,,sole_manager,Sole managing agency represented in the BLM California source.,,,True,CA,,154245.0,154245.637,0.637,0.0004,BLM-managed source geometry for the named wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,2,BLM,102154.454893,624209946.752,2018-07-09,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-1ea2a983-e12c-4ef8-a488-be4895c598d4,{1EA2A983-E12C-4EF8-A488-BE4895C598D4},True,154245.637,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,2803,{07FA69F4-26BE-4A74-9A1E-C2506DA65CEA},blmca-07fa69f4-26be-4a74-9a1e-c2506da65cea,fw-1778,1778,NLCS000200,Kiavah Wilderness,Kiavah Wilderness,CACA   03508901,6,BLM,BLM; USFS,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,manages_component_only,BLM manages this mapped component; the named wilderness also has component(s) administered by USFS.,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,True,CA,,11.0,10.987,-0.013,-0.1182,BLM-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,2011-11-16,4.0,YES,2,BLM,896.227971,44464.728,2016-05-19,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-07fa69f4-26be-4a74-9a1e-c2506da65cea,{07FA69F4-26BE-4A74-9A1E-C2506DA65CEA},True,10.987,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,3216,{C000E651-BCE0-45AA-8078-4AC2D6FDD5CC},blmca-c000e651-bce0-45aa-8078-4ac2d6fdd5cc,fw-1778,1778,NLCS000200,Kiavah Wilderness,Kiavah Wilderness,CACA   035089,6,BLM,BLM; USFS,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,manages_component_only,BLM manages this mapped component; the named wilderness also has component(s) administered by USFS.,Ridgecrest Field Office,https://www.blm.gov/office/ridgecrest-field-office,True,CA,,42593.0,42592.955,-0.045,-0.0001,BLM-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,YES,2,BLM,219680.547347,172367573.054,2016-09-23,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-c000e651-bce0-45aa-8078-4ac2d6fdd5cc,{C000E651-BCE0-45AA-8078-4AC2D6FDD5CC},True,42592.955,True,2026-04-23,,2026-08-05
BLM CA Federal Wilderness Areas Polygon,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer/0,https://gis.blm.gov/caarcgis/rest/services/NCL/BLM_CA_Federal_Wilderness_Polygon/FeatureServer,1825,{D80CAAC8-809B-4AC7-A225-B93FB98E7A9E},blmca-d80caac8-809b-4ac7-a225-b93fb98e7a9e,fw-1778,1778,NLCS000200,Kiavah Wilderness,Kiavah Wilderness,CACA   035089,8,USFS,BLM; USFS,,,co_manager,BLM manages another mapped component of this named wilderness; the selected component is administered by USFS.,,,False,CA,,45245.0,45245.428,0.428,0.0009,USFS-managed component of a shared-agency wilderness.,Polygon / possible multipart polygon,EPSG:3310 (NAD83 / California Albers),Source geometry is preserved as an individual record. Do not dissolve solely by name; one named wilderness may have multiple agency or noncontiguous components.,1994-10-31,1.0,Yes,915,USFS,102369.631283,183101751.713,2017-01-24,197,2023-12-21,https://gbp-blm-egis.hub.arcgis.com/api/download/v1/items/c85c6f3b33e6496fb5a64445a8eb754e/csv?layers=0,2026-08-04,exact_globalid,blmca-d80caac8-809b-4ac7-a225-b93fb98e7a9e,{D80CAAC8-809B-4AC7-A225-B93FB98E7A9E},True,45245.428,True,2026-04-23,,2026-08-05
